id,created_at,text
526006271045283840,2014-10-25 13:44:02,etaijequ
525945870832115712,2014-10-25 09:44:01,acaephae
525885472313450496,2014-10-25 05:44:01,aigothoh
525825074864357376,2014-10-25 01:44:01,joekahqu
525764679344599040,2014-10-24 21:44:02,weghaeth
525704279940923392,2014-10-24 17:44:02,aetepahr
525643883653627904,2014-10-24 13:44:02,fuzoochi
525583484094795777,2014-10-24 09:44:02,alohhaep
525523086599544832,2014-10-24 05:44:02,eugeecho
525462689183973376,2014-10-24 01:44:02,sheeyaey
525402291575459841,2014-10-23 21:44:02,rooyaizu
525341893501394944,2014-10-23 17:44:02,ohwuingi
525281495377014784,2014-10-23 13:44:02,deezohpe
525221097357447168,2014-10-23 09:44:02,ayahpeep
525160697790230529,2014-10-23 05:44:02,hohfonah
525100300995399681,2014-10-23 01:44:02,oohaesae
525039901520437249,2014-10-22 21:44:01,eeraugej
524979503517671424,2014-10-22 17:44:01,auyivobo
524919107876306944,2014-10-22 13:44:02,ohkiexie
524858710435577856,2014-10-22 09:44:02,yohbaira
524798311166124032,2014-10-22 05:44:02,aboolaen
524737911489851392,2014-10-22 01:44:01,aephoxik
524677515261247488,2014-10-21 21:44:02,ohphiyie
524617118550355968,2014-10-21 17:44:02,oixoonah
524556720681803776,2014-10-21 13:44:02,epaeweey
524496319520710656,2014-10-21 09:44:01,quochahh
524435923178885120,2014-10-21 05:44:02,bausaima
524375525293584384,2014-10-21 01:44:02,choohiem
524315127584018432,2014-10-20 21:44:02,dohhekei
524254728465965056,2014-10-20 17:44:02,iatutuzi
524194329536266241,2014-10-20 13:44:01,aecheika
524133931910971392,2014-10-20 09:44:01,eesheifo
524073534080188417,2014-10-20 05:44:02,iiqueith
524013137075666944,2014-10-20 01:44:02,xiumoana
523952741010649088,2014-10-19 21:44:02,aiyaogho
523892341061734400,2014-10-19 17:44:02,quawouxe
523831943964938240,2014-10-19 13:44:02,yaideewu
523771543588200450,2014-10-19 09:44:01,ahsahzue
523711147342843904,2014-10-19 05:44:02,foabutho
523650749155532800,2014-10-19 01:44:02,kahjuvae
523590349546348544,2014-10-18 21:44:01,iepiequo
523529955360399360,2014-10-18 17:44:02,eepieyae
523469554459369472,2014-10-18 13:44:02,meighieh
523409157299642368,2014-10-18 09:44:02,imishotu
523348757795319808,2014-10-18 05:44:01,veagusae
523288360786599936,2014-10-18 01:44:02,couleigh
523227964209913856,2014-10-17 21:44:02,irahngae
523167574247608321,2014-10-17 17:44:04,lahciodu
523107166727966720,2014-10-17 13:44:02,eriecowa
523046794654404609,2014-10-17 09:44:08,quahthie
522986395053613057,2014-10-17 05:44:07,faiviero
522925996845305857,2014-10-17 01:44:07,axeayezu
522865597072162816,2014-10-16 21:44:07,shueghie
522805197987667968,2014-10-16 17:44:07,nahsoira
522744797699006465,2014-10-16 13:44:06,aivoupoh
522684398907686912,2014-10-16 09:44:06,ohnaixie
522623999051059201,2014-10-16 05:44:05,oghoophe
522563599399936000,2014-10-16 01:44:05,oetiphee
522503192320675840,2014-10-15 21:44:03,ahsiefae
522442793114169344,2014-10-15 17:44:03,eofahwie
522382397846069249,2014-10-15 13:44:03,iurohwoo
522321998572421120,2014-10-15 09:44:03,eecheagh
522261597260369920,2014-10-15 05:44:02,ohthaina
522201199433760768,2014-10-15 01:44:02,oeyohmie
522140802597011456,2014-10-14 21:44:02,eicumuvo
