id,created_at,text
525764265790029825,2014-10-24 21:42:23,しずちゃん「いやもう本当強い奴と闘いてぇ。」山ちゃん「発想は孫悟空です。」
525749175200149504,2014-10-24 20:42:25,（しずちゃんに） 貴様、セカンドベースみたいな顔をしてるじゃないか。
525734052205043713,2014-10-24 19:42:20,（「ひみつの嵐ちゃん」にて。山ちゃんの「嵐に入っちゃおうかな～」という発言に対して会場から起こった「え～」という声に） みんなジョークって知ってる？
525718986592227328,2014-10-24 18:42:28,（「ひみつの嵐ちゃん」にて山ちゃんの回答が２位だったため、会場から起こった不満の「え～」という声に）君たちの「え～」は俺には届かない。
525703860216549377,2014-10-24 17:42:22,（上戸彩と山ちゃんの妄想ドライブのVTRを見た加藤の「私的に電波を使うんじゃないよ」という発言に）このコーナーを望んでる人がうちの親族に多いんです。
525688796864462848,2014-10-24 16:42:30,そう、大人っぽさも兼ね備えてきました上戸彩ちゃん。まあ、皆さんご存知、僕の脳内フィアンセでございます。右脳ではいつも新婚生活。
525673669402447872,2014-10-24 15:42:23,加藤「なんでそんなにお前を甘やかさなきゃいけないんだよ」山ちゃん「僕は、生粋の末っ子なの！！」
525658592444043264,2014-10-24 14:42:29,（99プラスにて）矢部「ああ言うたら、こう言うなあ」 山ちゃん「全体を包むこのめんどくせえの空気何だ？」
525643470866624513,2014-10-24 13:42:24,（黒柳徹子のヘアースタイルについて） あれ、僕らの間ではね、あそこはコックピットで、あそこの中にちいちゃい徹子がいるっていう噂がありますからね。
525628393992105984,2014-10-24 12:42:29,（AKB48の渡辺麻友について）このかわいさ、バンビだったら、600頭分くらいなかわいさですね、これは。
525613268803403776,2014-10-24 11:42:23,（山ちゃんとハリセンボンの２人が「合コンで男性がイラッと来る女性」をテーマにミニ芝居をすることになって）近藤春菜「この３人が画面に収まって大丈夫ですか」山ちゃん「大丈夫だよ。この世にはね、めちゃくちゃ役に立つモザイクっていうのがあるから」
525598178192527360,2014-10-24 10:42:25,（合コンで終電の時刻を異様に早く言う女について） その時間が終電って言ったんなら、あなた今日北海道から来たんですか。
525583074721943552,2014-10-24 09:42:24,来週は参戦予定でございます！私を待ってる人がいる…はっ！あやうくいい日旅立っちゃうところでした…
525567991383982080,2014-10-24 08:42:28,こんな早い段階でアウェイですかボク！？
525552867747176448,2014-10-24 07:42:22,どこに向かっているかと言われれば、今迷子中でございます！
525537793368260608,2014-10-24 06:42:28,（ピース又吉の髪質について）ギリ、スチールウールですからね。(2010/02/01言語遊戯王6)
525522671266574336,2014-10-24 05:42:23,（しずる池田について）人気あるんですけどね。僕には吉田戦車のキャラにしか見えないんですよね。(2010/02/01言語遊戯王6)
525507594236858368,2014-10-24 04:42:28,やめてよ！恥ずかしいから
525492482037915649,2014-10-24 03:42:25,昔話のシステムだったら鼻とか伸びてるぜ？
525477415598833664,2014-10-24 02:42:33,（笑福亭仁鶴のマネで）これはさすがにま～るくおさめられません！(2010/02/01言語遊戯王6)
525462277286158336,2014-10-24 01:42:24,（平成ノブシコブシ吉村に）お前、今のリアクション、ジョン・トラボルタだったな(2010/02/01言語遊戯王6)
525447267135004673,2014-10-24 00:42:45,数十万かけてイタリアの大聖堂を見に行ったら、二百年に一度の大掃除で見れなかった。(2010/02/01言語遊戯王6)
525432113152028672,2014-10-23 23:42:32,（いいともで花がひとつも届かなかった件について）俺たぶんアクマの子なんだと思う。(2010/02/01言語遊戯王6)
525417036730867712,2014-10-23 22:42:37,僕の今の立ち振る舞いは、辞書で引くと不謹慎？(2010/02/01言語遊戯王6)
525401928722038784,2014-10-23 21:42:35,えーと、目的を履き違えていらっしゃる?(2010/02/01言語遊戯王6)
525386842641018880,2014-10-23 20:42:39,すごい！ 私のスタンド『Ｍｒ．ジェラシー』発動！
525371719662714882,2014-10-23 19:42:33,（『天才になりたい』の内容紹介で、小島慶子に、しずちゃんに出会う以前は空回りが長かったと言われて）小島さんの中で僕の一所懸命は「空回り」の文字で終わるんですか。
525356651902410755,2014-10-23 18:42:41,（小島慶子がゲスト扱いしてくれないので）ちょっとWikipediaでゲストって見てみて。招かれる人とか書いてあるはずだから。
525341472690679809,2014-10-23 17:42:22,（『天才になりたい』がエンタメの雑誌の芸人本特集で『天才になりたかった』と紹介されていて）誤植で、俺だけなんか遺書みたいになっちゃってる。しかも、天才になれずじまいに終わった男のね、悲しい本みたいな感じで。俺はここまでね、向かい風をどこまでも吹かされなきゃいけないのか。
525326430083616768,2014-10-23 16:42:35,（小島慶子が山ちゃんの本の「天才が何とかってやつ」を読んだと発言して）全然もう、ぼやっと読んでる。ぼやっと読んじゃった。あのー、信じられない。（中略）『天才になりたい』ですよ。留学二日目でも言えるわ。
525311282866438147,2014-10-23 15:42:24,僕、愛に包まれてるのって、出産のとき以来ないから。母ちゃんから出てきたとき以来ね、愛に満ち足りた場所に行ったことないから。ここがそうなんだ。オギャア以来です。
525296195975929856,2014-10-23 14:42:27,（「Goro's Barプレゼンツマイフェアレディ」の放送中にTwitterをやることになったという話で）小島「このコンクリートジャングルの夜の暗がりのどこかで。」山里「どこかで、この汚い小鳥がささやいてますから。ビーヂグバーヂグと。濁点満載で。」
525281079054192641,2014-10-23 13:42:23,（「Goro's Barプレゼンツマイフェアレディ」の放送中にTwitterをやることになったという話で）Twitterのサブタイトルは「僕はここにいるよ」っていう。山崎まさよしのテーマ曲かけたいくらいのタイトルでねえ、今日臨んでやろうと思ってる
525266003064668160,2014-10-23 12:42:28,（テレ東の正月番組でテレビに一秒も映らず、Twitter係ばかりさせられたことに）ぼく、吉本興業からのちょっとオブラート厚めにしたリストラ勧告だと思ったんですよ。
525250884318412800,2014-10-23 11:42:24,（山ちゃんが衆院選に出たときの予想獲得票数が80票というデータに）その人たち全員集めてね、飲み屋でも行きたい気分ですよ。
525235797293686785,2014-10-23 10:42:27,（自民党の谷垣総裁よりいいから、参院選に自民党から出ろと言われて）確かに谷垣さんって、藤子不二雄先生の博士キャラみたいな顔してるでしょ。袖ベロンベロンのね。
525220687883927552,2014-10-23 09:42:24,（Twitterで山里情報を集めたら「天才的なドＭ」「受けの天才」「追い込まれた分だけ輝く」「トークスキルが卓抜」「語彙が非常に豊富」などの情報が集まったと聞いて）この上がったハードルをぼく蹴り倒していきますよ、じゃあ。冗談じゃございませんよ。
525205607079346176,2014-10-23 08:42:29,小島「おかしいじゃないのよ。女を麻雀に喩えるって！」山里「いや、そういうわけじゃないですが。何かおっきい団体を敵に回しそうな気もしましたが。大丈夫ですかわたくし？」
525190511175290881,2014-10-23 07:42:30,（小島慶子の「私は経産婦だけど」という発言に）山里「全然全然。むしろ、麻雀的に言うと、一役乗ってる感じ。」小島「なぜ麻雀のたとえなのよ！」山里「一役乗ってる感じでございます、それは。」
525175414080032768,2014-10-23 06:42:30,（森三中大島について）大島さん影絵でみたら白菜みたいになりそう
525160299079290880,2014-10-23 05:42:26,（春日の「骨まで愛して」発言について）骨まであいして！？骨折してるのに？
525145285081575424,2014-10-23 04:42:47,（春日について）このとき彼はくるぶしを骨折することを知らない…
525130194097430528,2014-10-23 03:42:49,（神戸蘭子の声について）らんこちゃんはヘリウムガスを吸ってらっしゃる？
525115100223377408,2014-10-23 02:42:50,（Goro's Barで自分の代役をつとめたオードリーに）くそう・・・べらぼうに華がある！！！！
525099953710837760,2014-10-23 01:42:39,（Goro's Barで自分の代役をつとめたオードリーに）頼む大事なところで噛んでくれ！！！
525085465582379009,2014-10-23 00:45:05,そろそろスッキリ！で僕の親友の天の声さんのクイズッスがはじまる頃かな？ #ntv
525084828115275776,2014-10-23 00:42:33,見てごらん。この状態を辞書で引いてごらん。「絶句」っていうんだよ。
525069720458760192,2014-10-22 23:42:31,俺、すげえ勢いですべってんじゃん。あ、おかしいね。極限まですべると人（は）笑っちゃうんだね。
525054652505526272,2014-10-22 22:42:38,（下着泥棒役をやれと言われて）ちょっと自信のある自分が嫌い。
525039500716548096,2014-10-22 21:42:26,しずちゃん、俺が怒らないと思ってるだろ。俺は楽しくて笑ってるんじゃないよ。
525024415868674048,2014-10-22 20:42:29,どうしよう、しずちゃん。なぜかね、殺意がめばえてる。わかんないよ、自分でも。
525009293506904064,2014-10-22 19:42:24,どうしよう、今日味方が一人もいない！
524994210617761792,2014-10-22 18:42:28,（先ほどの「え～～」のタイミングの悪さ、声の小ささに対して）みなさん、家へ帰って辞書で「思いやり」って引いてきて。
524979087853363200,2014-10-22 17:42:22,（山ちゃんにファンレターを出したことがある、という観客に）どこのボランティアの人！？
524963997905195008,2014-10-22 16:42:25,（正月に実家に帰省した際に）１日に３回職務質問に会いました。
524952089823178753,2014-10-22 15:55:06,【出演情報】毎週水曜25：00　 『水曜JUNK 山里亮太の不毛な議論 』TBS RADIO 954 kHz #fumou954
524948904492552192,2014-10-22 15:42:26,（タモリに「気持ち悪いな～」と言われて）心の声のボリュームでかすぎますよ。
524933813009276928,2014-10-22 14:42:28,（「今日もキモいですか」という関根麻里からのメッセージに）明日、明後日で変わるようなもんでもないですしね。
524918706455867393,2014-10-22 13:42:26,（お友達紹介の時間になり観客が義理で「え～～」）なんで「え～～」が出るまでに衛星中継くらい間があるの。ヨルダンから中継してんの？
524903623507976192,2014-10-22 12:42:30,（AKB48のライブに明後日も行くとの発言に観客が「え～～」）なぜ「え～～」ですか。説明してなかった俺も悪いけど、同じ人間ですよ。
524888567974088704,2014-10-22 11:42:41,僕がしゃべればしゃべるほどネガティブな空気出るのはなんでなんすかね。
524873414859702272,2014-10-22 10:42:28,（AKB48の話を楽しそうにする山ちゃんに観客が「リアルすぎる」と言ったので）「リアルすぎる」？　リアルがすぎることってあるの？
524858306318200832,2014-10-22 09:42:26,（タモリに「ごま油くさい」と言われて）中華料理で風味出せるから、いいじゃないですか！
524843238868279296,2014-10-22 08:42:33,あれぇ、６秒くらいでもう飽きちゃいました、僕に？
524828103235735552,2014-10-22 07:42:25,（登場したときの観客の拍手に）あら、ごきげんなウェルカムごちそうさま。
524813028655501312,2014-10-22 06:42:31,山里「そこは掘り下げても石油は出ませんぞ。」若林「ヘドロが出てきそうなんでやめときますよ、本当にね。」
524797895438913536,2014-10-22 05:42:23,（うんうんとうなずく観客に）すごいなんか上質の赤べこがいっぱい並んでるみたいな。
524782834251091969,2014-10-22 04:42:32,（過去の恥ずかしいドッキリを暴露されて傷ついたので）ちょっとゆっくり家へ帰ってエンヤのCDでも聴きたいなと思います。
524767721301372928,2014-10-22 03:42:29,（バナナマンの）日村さん、髪切って、気持ち悪いレゴブロックみたいになってますけども。
524752636461871105,2014-10-22 02:42:32,ちなみに僕が大人になったなあと思ったのは、焼き銀杏の味がわかり始めたときですね。
524737506512625664,2014-10-22 01:42:25,（加藤浩次にAKB48のイベントに「どうぞ行ってください」と冷たく言われて）おっと、投げっぱなしジャーマン決まりましたね、今。
524723077909729280,2014-10-22 00:45:05,そろそろスッキリ！で僕の親友の天の声さんのクイズッスがはじまる頃かな？ #ntv
524722431164821504,2014-10-22 00:42:31,（さまぁ～ずを評して）いいですよね、このお二人の肩の力の抜け具合。もうギリ脱臼してんじゃないかってぐらい抜けてますからね。二人とも。
524707310292066305,2014-10-21 23:42:26,とりあえず誰か陰陽師を呼んでください！
524692222365532161,2014-10-21 22:42:28,逃げてー！逃げてーー！振り向いたら死ぬよ！？
524677123655483392,2014-10-21 21:42:28,掘り下げちゃう掘り下げちゃう！？掘り下げても石油出てこないよ！？
524662035259211776,2014-10-21 20:42:31,引きたいなら引きたいだけ引けばいい！
524646898611662848,2014-10-21 19:42:22,淡々とヒドイこと言わないで下さい
524631839055425536,2014-10-21 18:42:32,今の流れで俺を落とす必要あったかな？
524616701279608832,2014-10-21 17:42:23,良かったら豪快に聞き流して頂いて結構ですよ
524601625516580867,2014-10-21 16:42:28,（しずちゃんに対して）どうやらね、起きながら寝言を言えるタイプなんで
524586524029902849,2014-10-21 15:42:28,（イケメンと美女のコンビ、と紹介されての登場シーンで）上がりきったハードルをぐぐっとくぐってきちゃったんですけども…
524571436451504128,2014-10-21 14:42:31,（ハードなボクシングトレーニングをするしずちゃんに）一言でいうとひいちゃってるよね
524556328358797314,2014-10-21 13:42:29,（オリラジ藤森の下ネタモノボケに）みなさん！慎吾のお得意プレイボーイジョークです！今のジョークに関してはイタリア全土も大爆笑です。
524541234476380160,2014-10-21 12:42:30,たった三文字で言うよ？かえれ！
524526122315169792,2014-10-21 11:42:27,（トラベラーズの宣伝に来たオリラジに）山ちゃん「追い風吹かれてる奴は帰れ！」中田「（舌打ちして帰りつつ）チッ…大崎社長に言ってやろうぜ」山ちゃん「おいちょっと待て！ちょっと待てぃ！…（トラベラーズのCDを手に取って）これいいCDだなぁ…」
524511030177562625,2014-10-21 10:42:29,（トラベラーズのCDを見て）押されに押されてるメンバーばかりじゃないか！俺らその線路からがっちり外れてるもん。
524495916644835328,2014-10-21 09:42:25,こう見えて、僕って繊細なんですよ。冬が始まったばかりの池の薄氷ぐらいの、すぐにパリンと割れちゃうようなね。
524480843612299264,2014-10-21 08:42:32,人がついてくるといえば、ハーメルンの笛吹きか僕ぐらいなもんですよ。あまりにも人がついてきてね、僕の場合、常にパレードしてるみたいになっちゃうの。
524465715416272896,2014-10-21 07:42:25,しずちゃん、前半から１週間というタイムラグがあっての思い出し笑いは、人を傷つけるにもほどがあるから。
524450637929398273,2014-10-21 06:42:30,あらやだ。しずちゃんの記憶力って、『博士の愛した数式』系？
524435511499177984,2014-10-21 05:42:24,「水着でなわとび」＆ 「お風呂」。このふたつのキーワードほど、思春期をわしづかみにする言葉はないもんね。
524405319019933697,2014-10-21 03:42:25,だったら、ルツクスは神様の悪ふざけにしか思えない僕みたいなもんでもチャンスはあるわけですね？
524390250785677313,2014-10-21 02:42:33,う～ん、しずちゃんは、いつからそんなにＦＢＩ的な鋭い観察カを身につけたのだろう。
524375115987841024,2014-10-21 01:42:24,俺の大学の卒論のテーマは、『高齢者、その関節の弱き者たち』だよ。
524360694070644736,2014-10-21 00:45:06,そろそろスッキリ！で僕の親友の天の声さんのクイズッスがはじまる頃かな？ #ntv
524360047027970048,2014-10-21 00:42:32,だってね、僕にイタリア人テイストがなかったら、このスカーフはなんなんですかって話だから！
524344911164739586,2014-10-20 23:42:23,パソコン初心者が秋葉系に一気にまくしたてられたように、情報が錯綜している。
